time_step,total_population,asia_population,asia_prop_age_0_5,asia_prop_age_6_14,asia_prop_age_15_49,asia_prop_age_50_79,asia_prop_age_80plus,africa_population,africa_prop_age_0_5,africa_prop_age_6_14,africa_prop_age_15_49,africa_prop_age_50_79,africa_prop_age_80plus,europe_population,europe_prop_age_0_5,europe_prop_age_6_14,europe_prop_age_15_49,europe_prop_age_50_79,europe_prop_age_80plus,north_america_population,north_america_prop_age_0_5,north_america_prop_age_6_14,north_america_prop_age_15_49,north_america_prop_age_50_79,north_america_prop_age_80plus,south_america_population,south_america_prop_age_0_5,south_america_prop_age_6_14,south_america_prop_age_15_49,south_america_prop_age_50_79,south_america_prop_age_80plus,oceania_population,oceania_prop_age_0_5,oceania_prop_age_6_14,oceania_prop_age_15_49,oceania_prop_age_50_79,oceania_prop_age_80plus
33593,5578509,3097808,0.12277399999999999,0.16888400000000001,0.499531,0.20420099999999999,0.0046109999999999996,983380,0.121506,0.17124500000000001,0.50061299999999997,0.20233999999999999,0.0042950000000000002,693328,0.103224,0.14210700000000001,0.468144,0.26968500000000001,0.016840999999999998,382767,0.11652,0.16120000000000001,0.48791000000000001,0.223661,0.010709,277787,0.12995899999999999,0.176538,0.48765799999999998,0.19988,0.0059649999999999998,143439,0.112515,0.133632,0.49828800000000001,0.23927200000000001,0.016292999999999998
33594,5578714,3097915,0.122768,0.168873,0.49953799999999998,0.204209,0.0046129999999999999,983430,0.12152300000000001,0.171263,0.50060199999999999,0.20231399999999999,0.0042979999999999997,693372,0.103187,0.14208200000000001,0.46819,0.26968799999999998,0.016851999999999999,382755,0.11655500000000001,0.16118099999999999,0.48790699999999998,0.22364400000000001,0.010711999999999999,277777,0.129964,0.176537,0.487618,0.199905,0.0059760000000000004,143465,0.112543,0.13374,0.49811499999999997,0.239313,0.016289999999999999
33595,5578973,3098010,0.122762,0.16886699999999999,0.49955500000000003,0.20419499999999999,0.00462,983495,0.121532,0.17125899999999999,0.50058199999999997,0.202316,0.0043109999999999997,693409,0.103189,0.142069,0.468171,0.26971000000000001,0.016861999999999999,382779,0.116576,0.16123100000000001,0.48785899999999999,0.22364100000000001,0.010692999999999999,277762,0.12995699999999999,0.17654,0.48766599999999999,0.19985800000000001,0.0059800000000000001,143518,0.112522,0.133774,0.49802099999999999,0.23939199999999999,0.016291
33596,5579180,3098086,0.122763,0.16887199999999999,0.49954700000000002,0.20418900000000001,0.0046290000000000003,983449,0.121528,0.17126,0.50056699999999998,0.20232600000000001,0.0043189999999999999,693456,0.103212,0.14204700000000001,0.46820400000000001,0.269675,0.016861999999999999,382851,0.116526,0.16118499999999999,0.487929,0.223659,0.010701,277774,0.129937,0.17650299999999999,0.48767300000000002,0.19989299999999999,0.0059940000000000002,143564,0.11257,0.133745,0.49801499999999999,0.23941899999999999,0.016251000000000002
33597,5579425,3098241,0.122777,0.16886300000000001,0.49954199999999999,0.20418500000000001,0.004633,983491,0.12149,0.17127700000000001,0.50056,0.202347,0.0043270000000000001,693513,0.10319299999999999,0.14204600000000001,0.46820000000000001,0.269681,0.016879000000000002,382844,0.116572,0.161188,0.487875,0.22365499999999999,0.010709,277801,0.129913,0.17654400000000001,0.48771199999999998,0.19983400000000001,0.0059969999999999997,143535,0.11261400000000001,0.13373699999999999,0.49796899999999999,0.23946100000000001,0.016219000000000001
33598,5579656,3098327,0.12277200000000001,0.16886300000000001,0.499527,0.20419899999999999,0.0046389999999999999,983548,0.121474,0.17128199999999999,0.50055700000000003,0.20235400000000001,0.0043319999999999999,693487,0.10318099999999999,0.14204900000000001,0.46821400000000002,0.26967099999999999,0.016886000000000002,382919,0.11659899999999999,0.16122700000000001,0.48788599999999999,0.223583,0.010704999999999999,277839,0.129856,0.17652300000000001,0.48771100000000001,0.19989299999999999,0.0060179999999999999,143536,0.11264100000000001,0.13369500000000001,0.49803500000000001,0.23938899999999999,0.016240000000000001
33599,5579890,3098462,0.122762,0.16885700000000001,0.49953199999999998,0.204205,0.0046449999999999998,983599,0.121503,0.17128399999999999,0.50052700000000006,0.202349,0.0043369999999999997,693501,0.103171,0.142044,0.46820000000000001,0.26967099999999999,0.016913999999999998,382885,0.116633,0.16118399999999999,0.48795300000000003,0.22353700000000001,0.010692999999999999,277894,0.129916,0.17646999999999999,0.48765700000000001,0.199929,0.0060270000000000002,143549,0.112679,0.13370299999999999,0.49804599999999999,0.239319,0.016251999999999999
33600,5580114,3098594,0.122748,0.16884299999999999,0.49954500000000002,0.20421500000000001,0.0046490000000000004,983647,0.121488,0.17130000000000001,0.50050499999999998,0.20235900000000001,0.0043480000000000003,693545,0.103225,0.142038,0.46819300000000003,0.26964199999999999,0.016902,382912,0.116661,0.16120399999999999,0.487898,0.22353999999999999,0.010697,277874,0.12989300000000001,0.176483,0.48766300000000001,0.199907,0.0060530000000000002,143542,0.11268499999999999,0.133682,0.49795200000000001,0.23936499999999999,0.016316000000000001
33601,5580328,3098685,0.122754,0.16882800000000001,0.49954599999999999,0.20421500000000001,0.0046560000000000004,983672,0.121473,0.17130500000000001,0.50051500000000004,0.20235500000000001,0.0043509999999999998,693561,0.103209,0.14207500000000001,0.46817399999999998,0.26963500000000001,0.016906999999999998,383012,0.116605,0.161188,0.48798200000000003,0.22351499999999999,0.010710000000000001,277868,0.12993199999999999,0.17644299999999999,0.48764200000000002,0.19991900000000001,0.0060639999999999999,143530,0.112632,0.13370699999999999,0.49790299999999998,0.23944099999999999,0.016317000000000002
33602,5580546,3098838,0.122755,0.16881599999999999,0.499552,0.20421700000000001,0.0046610000000000002,983719,0.12146800000000001,0.17130699999999999,0.50052700000000006,0.20233400000000001,0.0043639999999999998,693542,0.10322099999999999,0.14207400000000001,0.46814600000000001,0.26964300000000002,0.016916,383021,0.116581,0.16122900000000001,0.48798900000000001,0.22348100000000001,0.01072,277876,0.12992500000000001,0.17641000000000001,0.48763499999999999,0.19996,0.006071,143550,0.11269899999999999,0.13377900000000001,0.49784,0.23935200000000001,0.016329
33603,5580782,3098991,0.122754,0.16880300000000001,0.499556,0.20422000000000001,0.0046670000000000001,983772,0.121485,0.171267,0.50053800000000004,0.20233799999999999,0.004372,693559,0.103184,0.14210500000000001,0.46810299999999999,0.26967600000000003,0.016933,383036,0.11658399999999999,0.16123299999999999,0.48801899999999998,0.223436,0.010727,277889,0.12992200000000001,0.176423,0.48764800000000003,0.19994300000000001,0.0060639999999999999,143535,0.112676,0.13389100000000001,0.49785800000000002,0.239259,0.016317000000000002
33604,5581016,3099123,0.122754,0.16880400000000001,0.499552,0.20421400000000001,0.0046759999999999996,983770,0.121465,0.17126,0.50055400000000005,0.20234199999999999,0.0043790000000000001,693583,0.10316599999999999,0.142124,0.468055,0.26972400000000002,0.016931000000000002,383078,0.11661299999999999,0.161215,0.48796899999999999,0.223469,0.010734,277933,0.13000600000000001,0.17636299999999999,0.487653,0.19989699999999999,0.0060809999999999996,143529,0.11266,0.13392399999999999,0.497892,0.23916399999999999,0.016358999999999999
33605,5581226,3099212,0.122752,0.168792,0.49956,0.20421400000000001,0.0046829999999999997,983800,0.121473,0.17121800000000001,0.50057600000000002,0.20235300000000001,0.0043800000000000002,693555,0.103189,0.14213700000000001,0.46798200000000001,0.269762,0.016930000000000001,383187,0.116609,0.16122900000000001,0.48797299999999999,0.22345499999999999,0.010734,277951,0.13001599999999999,0.17633699999999999,0.48766100000000001,0.199909,0.0060769999999999999,143521,0.112715,0.13391800000000001,0.49792700000000001,0.23904500000000001,0.016395
33606,5581455,3099400,0.122753,0.16878899999999999,0.499533,0.204236,0.0046880000000000003,983808,0.121463,0.171233,0.50055799999999995,0.20236399999999999,0.0043829999999999997,693567,0.10320699999999999,0.142092,0.46800799999999998,0.26974500000000001,0.016948999999999999,383198,0.11658200000000001,0.16122500000000001,0.488043,0.223409,0.010741000000000001,278004,0.129969,0.176343,0.48769400000000002,0.199904,0.0060899999999999999,143478,0.112749,0.133909,0.49787399999999998,0.239068,0.016400000000000001
33607,5581709,3099523,0.12275899999999999,0.16878499999999999,0.49951800000000002,0.20424400000000001,0.0046940000000000003,983841,0.121465,0.171238,0.50053599999999998,0.202375,0.0043860000000000001,693636,0.10319399999999999,0.14205300000000001,0.46803499999999998,0.26975199999999999,0.016965999999999998,383281,0.11656999999999999,0.161216,0.48812499999999998,0.22334999999999999,0.010739,278032,0.12998499999999999,0.17635000000000001,0.487653,0.19991900000000001,0.0060930000000000003,143396,0.112744,0.133909,0.497894,0.23901600000000001,0.016437
33608,5581925,3099682,0.12275899999999999,0.16878099999999999,0.49950800000000001,0.20424999999999999,0.0047019999999999996,983868,0.121464,0.17121800000000001,0.50054200000000004,0.20238200000000001,0.0043940000000000003,693591,0.10316,0.14208200000000001,0.46803400000000001,0.269758,0.016965000000000001,383303,0.116581,0.161191,0.48816500000000002,0.223306,0.010756999999999999,278053,0.12997500000000001,0.17640900000000001,0.487626,0.199876,0.0061139999999999996,143428,0.11272600000000001,0.133935,0.497894,0.238984,0.016461
33609,5582142,3099785,0.12275899999999999,0.16877400000000001,0.49949900000000003,0.204259,0.0047099999999999998,983925,0.12145599999999999,0.17122000000000001,0.50053700000000001,0.20238400000000001,0.0044019999999999997,693595,0.103163,0.14206099999999999,0.46808,0.26973200000000003,0.016964,383330,0.116565,0.16125300000000001,0.48817700000000003,0.223246,0.010758,278110,0.13003100000000001,0.17635500000000001,0.487595,0.19991700000000001,0.0061019999999999998,143397,0.112694,0.13395000000000001,0.49791800000000003,0.23897299999999999,0.016465
33610,5582349,3099883,0.12275899999999999,0.16877,0.49949199999999999,0.204264,0.0047149999999999996,983957,0.121459,0.17121700000000001,0.50054200000000004,0.202375,0.0044079999999999996,693612,0.10316,0.142066,0.46807900000000002,0.26972600000000002,0.016969000000000001,383362,0.11655799999999999,0.16128100000000001,0.48812299999999997,0.223269,0.010768,278120,0.12998000000000001,0.17633799999999999,0.48768499999999998,0.19988500000000001,0.0061120000000000002,143415,0.112645,0.13398199999999999,0.49795299999999998,0.23895,0.016469999999999999
33611,5582555,3099888,0.12275899999999999,0.16875599999999999,0.499498,0.204267,0.0047200000000000002,983994,0.121457,0.17119100000000001,0.50055799999999995,0.20238200000000001,0.0044120000000000001,693665,0.103154,0.142099,0.46808499999999997,0.26969799999999999,0.016965000000000001,383434,0.11658300000000001,0.16131100000000001,0.488097,0.22323799999999999,0.010770999999999999,278150,0.12998399999999999,0.17629300000000001,0.48767199999999999,0.19991700000000001,0.0061330000000000004,143424,0.11268,0.13400100000000001,0.49786599999999998,0.23896300000000001,0.016490000000000001
33612,5582740,3100022,0.122752,0.16874500000000001,0.49951800000000002,0.20425699999999999,0.0047270000000000003,984018,0.12145300000000001,0.17119699999999999,0.50053499999999995,0.202399,0.0044169999999999999,693605,0.103175,0.14205100000000001,0.46808300000000003,0.269708,0.016982000000000001,383527,0.11661199999999999,0.16131799999999999,0.48801800000000001,0.22327,0.010782,278141,0.12993399999999999,0.17624899999999999,0.487738,0.19994899999999999,0.00613,143427,0.11265699999999999,0.13408900000000001,0.49782100000000001,0.23899300000000001,0.01644
33613,5582947,3100176,0.122754,0.168741,0.49951699999999999,0.20425699999999999,0.004731,984043,0.12146,0.17115900000000001,0.50054299999999996,0.20241100000000001,0.0044270000000000004,693591,0.10315299999999999,0.14205300000000001,0.46809600000000001,0.26969799999999999,0.017000000000000001,383520,0.116646,0.16126699999999999,0.48808099999999999,0.22320899999999999,0.010796999999999999,278162,0.12987799999999999,0.176264,0.487709,0.200013,0.0061370000000000001,143455,0.112663,0.134105,0.497836,0.238925,0.016472000000000001
33614,5583206,3100314,0.122762,0.16874600000000001,0.499496,0.20426,0.0047369999999999999,984111,0.12146700000000001,0.17113900000000001,0.500556,0.202403,0.0044339999999999996,693614,0.10313700000000001,0.14201800000000001,0.46810600000000002,0.269729,0.017009,383566,0.116629,0.161245,0.48813499999999999,0.22319,0.010801,278152,0.12992500000000001,0.17624500000000001,0.48773300000000003,0.19994500000000001,0.0061510000000000002,143449,0.112618,0.134103,0.49784899999999999,0.23894199999999999,0.016487000000000002
33615,5583417,3100404,0.122764,0.168738,0.49949500000000002,0.20425699999999999,0.0047460000000000002,984131,0.12145599999999999,0.171126,0.50058400000000003,0.20239099999999999,0.004444,693634,0.103105,0.14200699999999999,0.468111,0.26975900000000003,0.017017999999999998,383603,0.11670700000000001,0.16120300000000001,0.48808299999999999,0.22320000000000001,0.010808,278175,0.129994,0.17616599999999999,0.48771100000000001,0.19996800000000001,0.0061619999999999999,143470,0.112595,0.13403499999999999,0.49789499999999998,0.23896999999999999,0.016504999999999999
33616,5583641,3100492,0.12277,0.16872400000000001,0.49949700000000002,0.204259,0.004751,984166,0.121463,0.171129,0.50057300000000005,0.20238500000000001,0.00445,693618,0.10308100000000001,0.14202200000000001,0.46816000000000002,0.269706,0.017031000000000001,383656,0.116717,0.16121199999999999,0.48801299999999997,0.223242,0.010817,278219,0.12994800000000001,0.17613100000000001,0.487738,0.200012,0.0061710000000000003,143490,0.112635,0.133988,0.497784,0.23909,0.016503
33617,5583878,3100603,0.122767,0.16870499999999999,0.49950800000000001,0.204265,0.0047559999999999998,984213,0.12146800000000001,0.17111899999999999,0.50056800000000001,0.20238800000000001,0.0044559999999999999,693664,0.10309599999999999,0.142011,0.46813700000000003,0.26970699999999997,0.017049000000000002,383655,0.11673500000000001,0.16125200000000001,0.48795699999999997,0.22323200000000001,0.010825,278221,0.130023,0.17608699999999999,0.48776000000000003,0.19995299999999999,0.0061789999999999996,143522,0.11253299999999999,0.13409099999999999,0.49769400000000003,0.23919000000000001,0.016492
33618,5584142,3100719,0.12278600000000001,0.168681,0.49950600000000001,0.204266,0.0047609999999999996,984266,0.121477,0.17111199999999999,0.50055300000000003,0.20239299999999999,0.0044640000000000001,693694,0.103051,0.14202200000000001,0.46817799999999998,0.26969700000000002,0.017052000000000001,383641,0.11676499999999999,0.161187,0.487954,0.223269,0.010825,278271,0.13006699999999999,0.17607999999999999,0.48774000000000001,0.199931,0.0061809999999999999,143551,0.112511,0.134189,0.49762099999999998,0.23916200000000001,0.016517
33619,5584362,3100862,0.122783,0.16867299999999999,0.49951600000000002,0.204261,0.0047660000000000003,984298,0.121472,0.171098,0.50054900000000002,0.202404,0.0044770000000000001,693753,0.103058,0.14199700000000001,0.46819,0.26969700000000002,0.017058,383656,0.11676599999999999,0.161191,0.48791400000000001,0.22329399999999999,0.010834999999999999,278265,0.13005900000000001,0.17600499999999999,0.487844,0.19991700000000001,0.0061739999999999998,143528,0.112675,0.134329,0.49746400000000002,0.23902699999999999,0.016504999999999999
33620,5584632,3101012,0.122795,0.16866600000000001,0.49951600000000002,0.20424999999999999,0.0047720000000000002,984319,0.121478,0.171093,0.50054900000000002,0.20239799999999999,0.0044819999999999999,693764,0.103061,0.141986,0.46815899999999999,0.26971899999999999,0.017075,383729,0.116733,0.16112899999999999,0.48790899999999998,0.22337899999999999,0.010848999999999999,278272,0.13007099999999999,0.175979,0.48783900000000002,0.19994500000000001,0.0061669999999999997,143536,0.112738,0.134357,0.49743599999999999,0.23893,0.016539000000000002
33621,5584849,3101246,0.122808,0.16864599999999999,0.49951200000000001,0.20425199999999999,0.0047809999999999997,984330,0.12145599999999999,0.17110700000000001,0.50055000000000005,0.20239799999999999,0.0044889999999999999,693771,0.103005,0.14206299999999999,0.46817199999999998,0.269675,0.017084999999999999,383709,0.116755,0.161109,0.487867,0.22342200000000001,0.010847000000000001,278251,0.130019,0.175931,0.487898,0.19998099999999999,0.0061710000000000003,143542,0.112761,0.13428799999999999,0.49747799999999998,0.238927,0.016546000000000002
33622,5585065,3101307,0.122808,0.16863500000000001,0.49951899999999999,0.20425299999999999,0.0047860000000000003,984429,0.12146899999999999,0.171075,0.50056800000000001,0.20239699999999999,0.0044910000000000002,693805,0.102966,0.14210200000000001,0.46815499999999999,0.269677,0.017101000000000002,383678,0.116762,0.16112199999999999,0.48785699999999999,0.22339800000000001,0.010861000000000001,278254,0.130025,0.17594699999999999,0.48785600000000001,0.19999700000000001,0.0061739999999999998,143592,0.112813,0.13424800000000001,0.497444,0.23894099999999999,0.016553999999999999
33623,5585250,3101371,0.12279900000000001,0.168624,0.49953700000000001,0.20425299999999999,0.0047879999999999997,984474,0.12146800000000001,0.171043,0.50058499999999995,0.202407,0.0044980000000000003,693795,0.10295,0.142121,0.46809899999999999,0.269702,0.017128000000000001,383747,0.116775,0.161187,0.48779499999999998,0.22336600000000001,0.010877,278289,0.12997300000000001,0.17599000000000001,0.48792400000000002,0.19994000000000001,0.0061729999999999997,143574,0.112792,0.13416800000000001,0.49755500000000003,0.238922,0.016563000000000001
33624,5585473,3101545,0.122797,0.16861400000000001,0.49953399999999998,0.204265,0.0047910000000000001,984506,0.12146899999999999,0.171041,0.50058899999999995,0.20239199999999999,0.004509,693811,0.102923,0.14211399999999999,0.46811199999999997,0.26971600000000001,0.017135999999999998,383798,0.11677999999999999,0.16119900000000001,0.48780899999999999,0.22332299999999999,0.010888999999999999,278272,0.13000900000000001,0.17596800000000001,0.48792200000000002,0.19992699999999999,0.0061739999999999998,143541,0.112804,0.13423299999999999,0.49755100000000002,0.23883099999999999,0.016580999999999999
33625,5585746,3101717,0.122804,0.168601,0.499531,0.204265,0.0047980000000000002,984575,0.12146999999999999,0.17103399999999999,0.500587,0.20238800000000001,0.004522,693839,0.102926,0.142122,0.46812700000000002,0.26968500000000001,0.017139000000000001,383812,0.116786,0.161214,0.487734,0.22337000000000001,0.010895999999999999,278291,0.130019,0.17591699999999999,0.48793199999999998,0.19996,0.0061729999999999997,143512,0.11275,0.13435800000000001,0.49742900000000001,0.23886499999999999,0.016598000000000002
33626,5585927,3101764,0.122808,0.168603,0.49951899999999999,0.204263,0.0048069999999999996,984583,0.12146700000000001,0.17103299999999999,0.50058000000000002,0.20239699999999999,0.0045230000000000001,693846,0.10291599999999999,0.14211799999999999,0.46815299999999999,0.26966800000000002,0.017145000000000001,383853,0.116771,0.161213,0.48776199999999997,0.223362,0.010892000000000001,278317,0.130021,0.17591100000000001,0.48790800000000001,0.199984,0.0061760000000000001,143564,0.112758,0.134219,0.49752000000000002,0.23885500000000001,0.016648
33627,5586149,3101933,0.122812,0.168601,0.49951499999999999,0.204258,0.0048139999999999997,984619,0.121464,0.17100699999999999,0.50061699999999998,0.20238100000000001,0.0045310000000000003,693890,0.10294,0.14211499999999999,0.468142,0.26965499999999998,0.017148,383832,0.116726,0.161248,0.48769000000000001,0.22342300000000001,0.010914,278295,0.13000200000000001,0.175954,0.48792099999999999,0.19993900000000001,0.0061840000000000003,143580,0.112746,0.13414799999999999,0.49749300000000002,0.238982,0.016632000000000001
33628,5586409,3102194,0.122818,0.16859099999999999,0.49951600000000002,0.20425599999999999,0.0048190000000000004,984662,0.121475,0.17100199999999999,0.50061,0.202376,0.0045370000000000002,693861,0.102969,0.14208299999999999,0.46815000000000001,0.26965299999999998,0.017145000000000001,383855,0.116734,0.161241,0.48765799999999998,0.22343099999999999,0.010936,278258,0.12998699999999999,0.17599100000000001,0.48793900000000001,0.19988300000000001,0.0061989999999999996,143579,0.11272500000000001,0.13417699999999999,0.49734299999999998,0.23910200000000001,0.016653000000000001
33629,5586624,3102343,0.122832,0.168569,0.49951699999999999,0.20425599999999999,0.0048260000000000004,984681,0.12146899999999999,0.17099200000000001,0.50060899999999997,0.20238300000000001,0.0045469999999999998,693816,0.10295700000000001,0.14204600000000001,0.46816400000000002,0.26966200000000001,0.017170000000000001,383904,0.11672399999999999,0.16123799999999999,0.48769699999999999,0.22340199999999999,0.010938,278304,0.129995,0.17603099999999999,0.48794100000000001,0.19985,0.0061840000000000003,143576,0.11272799999999999,0.134215,0.49733899999999998,0.23908599999999999,0.016632000000000001
33630,5586842,3102522,0.122831,0.16856399999999999,0.49951899999999999,0.20425599999999999,0.0048300000000000001,984691,0.121478,0.17097699999999999,0.50060800000000005,0.20238100000000001,0.0045560000000000002,693816,0.102955,0.14203199999999999,0.46815600000000002,0.26966499999999999,0.017191999999999999,383870,0.11666700000000001,0.161273,0.48771199999999998,0.223417,0.010931,278307,0.12998999999999999,0.17599999999999999,0.48798599999999998,0.19983000000000001,0.006195,143636,0.112799,0.13428399999999999,0.49721500000000002,0.239097,0.016604000000000001
